"id","source_id","corpus","language","date","target_child_fk","duration"
736,"RIS-1999-08-07","Indonesian","Indonesian","1999-08-07",239,3340
737,"RIS-1999-08-26","Indonesian","Indonesian","1999-08-26",239,3580
738,"RIS-1999-08-31","Indonesian","Indonesian","1999-08-31",239,3474
739,"RIS-1999-09-11","Indonesian","Indonesian","1999-09-11",239,2856
740,"RIS-1999-09-19","Indonesian","Indonesian","1999-09-19",239,2862
741,"RIS-1999-09-26","Indonesian","Indonesian","1999-09-26",239,""
742,"RIS-1999-10-10","Indonesian","Indonesian","1999-10-10",239,3513
743,"RIS-1999-11-03","Indonesian","Indonesian","1999-11-03",239,""
744,"RIS-1999-11-14","Indonesian","Indonesian","1999-11-14",239,3607
745,"RIS-1999-11-19","Indonesian","Indonesian","1999-11-19",239,3214
746,"RIS-1999-11-28","Indonesian","Indonesian","1999-11-28",239,3555
747,"RIS-1999-12-12","Indonesian","Indonesian","1999-12-12",239,3374
748,"RIS-1999-12-25","Indonesian","Indonesian","1999-12-25",239,3202
749,"RIS-1999-12-30","Indonesian","Indonesian","1999-12-30",239,1920
750,"RIS-2000-01-24","Indonesian","Indonesian","2000-01-24",239,3577
751,"RIS-2000-01-28","Indonesian","Indonesian","2000-01-28",239,2840
752,"RIS-2000-01-31","Indonesian","Indonesian","2000-01-31",239,1604
753,"RIS-2000-02-05","Indonesian","Indonesian","2000-02-05",239,2319
754,"RIS-2000-02-13","Indonesian","Indonesian","2000-02-13",239,3584
755,"RIS-2000-02-20","Indonesian","Indonesian","2000-02-20",239,2339
756,"RIS-2000-03-04","Indonesian","Indonesian","2000-03-04",239,3597
757,"RIS-2000-03-11","Indonesian","Indonesian","2000-03-11",239,2615
758,"RIS-2000-03-18","Indonesian","Indonesian","2000-03-18",239,3064
759,"RIS-2000-03-24","Indonesian","Indonesian","2000-03-24",239,3195
760,"RIS-2000-04-09","Indonesian","Indonesian","2000-04-09",239,2328
761,"RIS-2000-04-15","Indonesian","Indonesian","2000-04-15",239,2718
762,"RIS-2000-04-28","Indonesian","Indonesian","2000-04-28",239,3499
763,"RIS-2000-05-05","Indonesian","Indonesian","2000-05-05",239,2622
764,"RIS-2000-05-12","Indonesian","Indonesian","2000-05-12",239,3270
765,"RIS-2000-05-18","Indonesian","Indonesian","2000-05-18",239,""
766,"RIS-2000-06-04","Indonesian","Indonesian","2000-06-04",239,""
767,"RIS-2000-06-17","Indonesian","Indonesian","2000-06-17",239,3070
768,"RIS-2000-06-24","Indonesian","Indonesian","2000-06-24",239,1815
769,"RIS-2000-07-15","Indonesian","Indonesian","2000-07-15",239,2524
770,"RIS-2000-07-29","Indonesian","Indonesian","2000-07-29",239,1709
771,"RIS-2000-08-05","Indonesian","Indonesian","2000-08-05",239,3599
772,"RIS-2000-08-26","Indonesian","Indonesian","2000-08-26",239,2683
773,"RIS-2000-09-10","Indonesian","Indonesian","2000-09-10",239,779
774,"RIS-2000-09-17","Indonesian","Indonesian","2000-09-17",239,2375
775,"RIS-2000-09-23","Indonesian","Indonesian","2000-09-23",239,2291
776,"RIS-2000-10-07","Indonesian","Indonesian","2000-10-07",239,2560
777,"RIS-2000-10-14","Indonesian","Indonesian","2000-10-14",239,3175
778,"RIS-2000-10-20","Indonesian","Indonesian","2000-10-20",239,1871
779,"RIS-2000-11-03","Indonesian","Indonesian","2000-11-03",239,3077
780,"RIS-2000-11-10","Indonesian","Indonesian","2000-11-10",239,3309
781,"RIS-2000-11-17","Indonesian","Indonesian","2000-11-17",239,2123
782,"RIS-2000-12-01","Indonesian","Indonesian","2000-12-01",239,2931
783,"RIS-2000-12-08","Indonesian","Indonesian","2000-12-08",239,2381
784,"RIS-2001-01-12","Indonesian","Indonesian","2001-01-12",239,2260
785,"RIS-2001-02-02","Indonesian","Indonesian","2001-02-02",239,1071
786,"RIS-2001-02-09","Indonesian","Indonesian","2001-02-09",239,2667
787,"RIS-2001-02-16","Indonesian","Indonesian","2001-02-16",239,""
788,"RIS-2001-02-23","Indonesian","Indonesian","2001-02-23",239,""
789,"RIS-2001-03-02","Indonesian","Indonesian","2001-03-02",239,3600
790,"RIS-2001-03-09","Indonesian","Indonesian","2001-03-09",239,2759
791,"RIS-2001-03-16","Indonesian","Indonesian","2001-03-16",239,3127
792,"RIS-2001-03-23","Indonesian","Indonesian","2001-03-23",239,""
793,"RIS-2001-03-30","Indonesian","Indonesian","2001-03-30",239,1113
794,"RIS-2001-04-06","Indonesian","Indonesian","2001-04-06",239,1845
795,"RIS-2001-04-20","Indonesian","Indonesian","2001-04-20",239,829
796,"RIS-2001-04-28","Indonesian","Indonesian","2001-04-28",239,2907
797,"RIS-2001-05-14","Indonesian","Indonesian","2001-05-14",239,3599
798,"RIS-2001-05-19","Indonesian","Indonesian","2001-05-19",239,264
799,"RIS-2001-05-25","Indonesian","Indonesian","2001-05-25",239,1721
800,"RIS-2001-06-11","Indonesian","Indonesian","2001-06-11",239,1163
801,"RIS-2001-06-25","Indonesian","Indonesian","2001-06-25",239,1271
802,"RIS-2001-07-10","Indonesian","Indonesian","2001-07-10",239,2728
803,"RIS-2001-07-16","Indonesian","Indonesian","2001-07-16",239,2567
804,"RIS-2001-07-24","Indonesian","Indonesian","2001-07-24",239,2944
805,"RIS-2001-08-03","Indonesian","Indonesian","2001-08-03",239,2805
806,"RIS-2001-08-11","Indonesian","Indonesian","2001-08-11",239,2832
807,"RIS-2001-08-14","Indonesian","Indonesian","2001-08-14",239,3600
808,"RIS-2001-08-20","Indonesian","Indonesian","2001-08-20",239,1350
809,"RIS-2001-08-28","Indonesian","Indonesian","2001-08-28",239,1957
810,"RIS-2001-09-18","Indonesian","Indonesian","2001-09-18",239,3231
811,"RIS-2001-10-02","Indonesian","Indonesian","2001-10-02",239,2780
812,"RIS-2001-10-09","Indonesian","Indonesian","2001-10-09",239,2428
813,"RIS-2001-10-26","Indonesian","Indonesian","2001-10-26",239,2011
814,"RIS-2001-11-06","Indonesian","Indonesian","2001-11-06",239,2612
815,"RIS-2001-11-14","Indonesian","Indonesian","2001-11-14",239,2542
816,"RIS-2001-11-20","Indonesian","Indonesian","2001-11-20",239,2489
817,"RIS-2001-12-03","Indonesian","Indonesian","2001-12-03",239,2286
818,"RIS-2001-12-12","Indonesian","Indonesian","2001-12-12",239,2285
819,"RIS-2002-01-07","Indonesian","Indonesian","2002-01-07",239,2369
820,"RIS-2002-01-15","Indonesian","Indonesian","2002-01-15",239,2317
821,"RIS-2002-01-21","Indonesian","Indonesian","2002-01-21",239,2803
822,"RIS-2002-02-07","Indonesian","Indonesian","2002-02-07",239,2583
823,"RIS-2002-02-11","Indonesian","Indonesian","2002-02-11",239,1923
824,"RIS-2002-02-26","Indonesian","Indonesian","2002-02-26",239,2394
825,"RIS-2002-03-04","Indonesian","Indonesian","2002-03-04",239,2107
826,"RIS-2002-03-20","Indonesian","Indonesian","2002-03-20",239,2455
827,"RIS-2002-03-27","Indonesian","Indonesian","2002-03-27",239,2374
828,"RIS-2002-04-01","Indonesian","Indonesian","2002-04-01",239,2446
829,"RIS-2002-04-10","Indonesian","Indonesian","2002-04-10",239,3600
830,"RIS-2002-04-16","Indonesian","Indonesian","2002-04-16",239,2611
831,"RIS-2002-05-01","Indonesian","Indonesian","2002-05-01",239,3396
832,"RIS-2002-05-08","Indonesian","Indonesian","2002-05-08",239,3059
833,"RIS-2002-05-15","Indonesian","Indonesian","2002-05-15",239,2241
834,"RIS-2002-06-04","Indonesian","Indonesian","2002-06-04",239,2971
835,"RIS-2002-06-12","Indonesian","Indonesian","2002-06-12",239,3295
836,"RIS-2002-06-21","Indonesian","Indonesian","2002-06-21",239,""
837,"RIS-2002-07-12","Indonesian","Indonesian","2002-07-12",239,2380
838,"RIS-2002-07-17","Indonesian","Indonesian","2002-07-17",239,1932
839,"RIS-2002-07-24","Indonesian","Indonesian","2002-07-24",239,2468
840,"RIS-2002-08-13","Indonesian","Indonesian","2002-08-13",239,2205
841,"RIS-2002-08-20","Indonesian","Indonesian","2002-08-20",239,2407
842,"RIS-2002-08-30","Indonesian","Indonesian","2002-08-30",239,2160
843,"RIS-2002-09-06","Indonesian","Indonesian","2002-09-06",239,3032
844,"RIS-2002-09-10","Indonesian","Indonesian","2002-09-10",239,3432
845,"RIS-2002-09-17","Indonesian","Indonesian","2002-09-17",239,1471
846,"RIS-2002-10-01","Indonesian","Indonesian","2002-10-01",239,2012
847,"RIS-2002-10-11","Indonesian","Indonesian","2002-10-11",239,3715
848,"RIS-2002-10-18","Indonesian","Indonesian","2002-10-18",239,3415
849,"RIS-2002-11-01","Indonesian","Indonesian","2002-11-01",239,3510
850,"RIS-2002-11-06","Indonesian","Indonesian","2002-11-06",239,3443
851,"RIS-2002-11-15","Indonesian","Indonesian","2002-11-15",239,3712
852,"RIS-2002-12-02","Indonesian","Indonesian","2002-12-02",239,2359
853,"RIS-2002-12-11","Indonesian","Indonesian","2002-12-11",239,2907
854,"RIS-2002-12-16","Indonesian","Indonesian","2002-12-16",239,2910
855,"RIS-2003-01-06","Indonesian","Indonesian","2003-01-06",239,3600
856,"RIS-2003-01-20","Indonesian","Indonesian","2003-01-20",239,2402
857,"RIS-2003-01-27","Indonesian","Indonesian","2003-01-27",239,3652
858,"RIS-2003-02-03","Indonesian","Indonesian","2003-02-03",239,1758
859,"RIS-2003-02-10","Indonesian","Indonesian","2003-02-10",239,2634
860,"RIS-2003-02-17","Indonesian","Indonesian","2003-02-17",239,2210
861,"RIS-2003-03-04","Indonesian","Indonesian","2003-03-04",239,3371
862,"RIS-2003-03-10","Indonesian","Indonesian","2003-03-10",239,3133
863,"RIS-2003-03-17","Indonesian","Indonesian","2003-03-17",239,3663
864,"RIS-2003-04-03","Indonesian","Indonesian","2003-04-03",239,2834
865,"RIS-2003-04-11","Indonesian","Indonesian","2003-04-11",239,3026
866,"RIS-2003-04-21","Indonesian","Indonesian","2003-04-21",239,3599
867,"RIS-2003-05-05","Indonesian","Indonesian","2003-05-05",239,2576
868,"RIS-2003-05-12","Indonesian","Indonesian","2003-05-12",239,2554
869,"RIS-2003-05-19","Indonesian","Indonesian","2003-05-19",239,3604
870,"RIS-2003-06-09","Indonesian","Indonesian","2003-06-09",239,2585
871,"RIS-2003-06-20","Indonesian","Indonesian","2003-06-20",239,2445
872,"RIS-2003-06-27","Indonesian","Indonesian","2003-06-27",239,2687
873,"RIS-2003-07-09","Indonesian","Indonesian","2003-07-09",239,3594
874,"RIS-2003-07-18","Indonesian","Indonesian","2003-07-18",239,3493
875,"RIS-2003-07-25","Indonesian","Indonesian","2003-07-25",239,3029
876,"RIS-2003-08-12","Indonesian","Indonesian","2003-08-12",239,2648
877,"RIS-2003-08-19","Indonesian","Indonesian","2003-08-19",239,3192
878,"RIS-2003-08-29","Indonesian","Indonesian","2003-08-29",239,3149
879,"TIM-2000-03-13","Indonesian","Indonesian","2000-03-13",309,2338
880,"TIM-2000-03-27","Indonesian","Indonesian","2000-03-27",309,3563
881,"TIM-2000-04-10","Indonesian","Indonesian","2000-04-10",309,2518
882,"TIM-2000-04-25","Indonesian","Indonesian","2000-04-25",309,1134
883,"TIM-2000-05-08","Indonesian","Indonesian","2000-05-08",309,3523
884,"TIM-2000-05-22","Indonesian","Indonesian","2000-05-22",309,3479
885,"TIM-2000-05-29","Indonesian","Indonesian","2000-05-29",309,2531
886,"TIM-2000-07-24","Indonesian","Indonesian","2000-07-24",309,3471
887,"TIM-2000-07-31","Indonesian","Indonesian","2000-07-31",309,2124
888,"TIM-2000-08-08","Indonesian","Indonesian","2000-08-08",309,1921
889,"TIM-2000-08-14","Indonesian","Indonesian","2000-08-14",309,2764
890,"TIM-2000-09-04","Indonesian","Indonesian","2000-09-04",309,1845
891,"TIM-2000-09-11","Indonesian","Indonesian","2000-09-11",309,2015
892,"TIM-2000-10-02","Indonesian","Indonesian","2000-10-02",309,2032
893,"TIM-2000-10-09","Indonesian","Indonesian","2000-10-09",309,2871
894,"TIM-2000-10-16","Indonesian","Indonesian","2000-10-16",309,2477
895,"TIM-2000-10-24","Indonesian","Indonesian","2000-10-24",309,3110
896,"TIM-2000-11-06","Indonesian","Indonesian","2000-11-06",309,""
897,"TIM-2000-11-20","Indonesian","Indonesian","2000-11-20",309,3538
898,"TIM-2000-12-11","Indonesian","Indonesian","2000-12-11",309,""
899,"TIM-2000-12-18","Indonesian","Indonesian","2000-12-18",309,3008
900,"TIM-2001-01-08","Indonesian","Indonesian","2001-01-08",309,2913
901,"TIM-2001-01-15","Indonesian","Indonesian","2001-01-15",309,""
902,"TIM-2001-01-29","Indonesian","Indonesian","2001-01-29",309,3399
903,"TIM-2001-01-31","Indonesian","Indonesian","2001-01-31",309,2075
904,"TIM-2001-02-05","Indonesian","Indonesian","2001-02-05",309,1699
905,"TIM-2001-02-15","Indonesian","Indonesian","2001-02-15",309,3602
906,"TIM-2001-02-22","Indonesian","Indonesian","2001-02-22",309,1708
907,"TIM-2001-03-01","Indonesian","Indonesian","2001-03-01",309,2810
908,"TIM-2001-03-07","Indonesian","Indonesian","2001-03-07",309,2798
909,"TIM-2001-03-14","Indonesian","Indonesian","2001-03-14",309,2710
910,"TIM-2001-03-23","Indonesian","Indonesian","2001-03-23",309,2626
911,"TIM-2001-03-30","Indonesian","Indonesian","2001-03-30",309,2683
912,"TIM-2001-04-06","Indonesian","Indonesian","2001-04-06",309,3276
913,"TIM-2001-04-09","Indonesian","Indonesian","2001-04-09",309,2031
914,"TIM-2001-05-23","Indonesian","Indonesian","2001-05-23",309,1699
915,"TIM-2001-06-06","Indonesian","Indonesian","2001-06-06",309,2597
916,"TIM-2001-06-13","Indonesian","Indonesian","2001-06-13",309,1294
917,"TIM-2001-06-20","Indonesian","Indonesian","2001-06-20",309,2690
918,"TIM-2001-06-27","Indonesian","Indonesian","2001-06-27",309,2493
919,"TIM-2001-07-05","Indonesian","Indonesian","2001-07-05",309,2533
920,"TIM-2001-07-11","Indonesian","Indonesian","2001-07-11",309,2784
921,"TIM-2001-07-18","Indonesian","Indonesian","2001-07-18",309,2862
922,"TIM-2001-07-25","Indonesian","Indonesian","2001-07-25",309,1655
923,"TIM-2001-08-02","Indonesian","Indonesian","2001-08-02",309,2288
924,"TIM-2001-08-10","Indonesian","Indonesian","2001-08-10",309,1665
925,"TIM-2001-08-16","Indonesian","Indonesian","2001-08-16",309,2189
926,"TIM-2001-08-24","Indonesian","Indonesian","2001-08-24",309,2314
927,"TIM-2001-08-29","Indonesian","Indonesian","2001-08-29",309,1802
928,"TIM-2001-09-05","Indonesian","Indonesian","2001-09-05",309,2454
929,"TIM-2001-09-12","Indonesian","Indonesian","2001-09-12",309,1060
930,"TIM-2001-09-19","Indonesian","Indonesian","2001-09-19",309,1848
931,"TIM-2001-09-26","Indonesian","Indonesian","2001-09-26",309,1897
932,"TIM-2001-10-03","Indonesian","Indonesian","2001-10-03",309,1865
933,"TIM-2001-10-10","Indonesian","Indonesian","2001-10-10",309,1657
934,"TIM-2001-10-24","Indonesian","Indonesian","2001-10-24",309,1961
935,"TIM-2001-11-07","Indonesian","Indonesian","2001-11-07",309,1715
936,"TIM-2001-11-14","Indonesian","Indonesian","2001-11-14",309,2339
937,"TIM-2001-11-21","Indonesian","Indonesian","2001-11-21",309,2028
938,"TIM-2001-12-05","Indonesian","Indonesian","2001-12-05",309,1987
939,"TIM-2001-12-12","Indonesian","Indonesian","2001-12-12",309,3222
940,"TIM-2001-12-18","Indonesian","Indonesian","2001-12-18",309,2466
941,"TIM-2002-01-09","Indonesian","Indonesian","2002-01-09",309,2097
942,"TIM-2002-01-16","Indonesian","Indonesian","2002-01-16",309,2569
943,"TIM-2002-01-29","Indonesian","Indonesian","2002-01-29",309,2393
944,"TIM-2002-02-15","Indonesian","Indonesian","2002-02-15",309,2576
945,"TIM-2002-02-20","Indonesian","Indonesian","2002-02-20",309,2490
946,"TIM-2002-02-27","Indonesian","Indonesian","2002-02-27",309,2736
947,"TIM-2002-03-06","Indonesian","Indonesian","2002-03-06",309,2592
948,"TIM-2002-03-20","Indonesian","Indonesian","2002-03-20",309,2047
949,"TIM-2002-04-03","Indonesian","Indonesian","2002-04-03",309,2295
950,"TIM-2002-04-10","Indonesian","Indonesian","2002-04-10",309,2807
951,"TIM-2002-04-16","Indonesian","Indonesian","2002-04-16",309,2502
952,"TIM-2002-05-08","Indonesian","Indonesian","2002-05-08",309,2176
953,"TIM-2002-05-15","Indonesian","Indonesian","2002-05-15",309,2499
954,"TIM-2002-05-22","Indonesian","Indonesian","2002-05-22",309,2643
955,"TIM-2002-06-05","Indonesian","Indonesian","2002-06-05",309,2029
956,"TIM-2002-06-19","Indonesian","Indonesian","2002-06-19",309,3019
957,"TIM-2002-06-25","Indonesian","Indonesian","2002-06-25",309,2290
958,"TIM-2002-07-03","Indonesian","Indonesian","2002-07-03",309,2820
959,"TIM-2002-07-10","Indonesian","Indonesian","2002-07-10",309,2435
960,"TIM-2002-07-17","Indonesian","Indonesian","2002-07-17",309,2564
961,"TIM-2002-08-07","Indonesian","Indonesian","2002-08-07",309,2657
962,"TIM-2002-08-21","Indonesian","Indonesian","2002-08-21",309,2702
963,"TIM-2002-08-28","Indonesian","Indonesian","2002-08-28",309,2608
964,"TIM-2002-09-04","Indonesian","Indonesian","2002-09-04",309,2242
965,"TIM-2002-09-18","Indonesian","Indonesian","2002-09-18",309,2867
966,"TIM-2002-10-01","Indonesian","Indonesian","2002-10-01",309,2718
967,"TIM-2002-10-09","Indonesian","Indonesian","2002-10-09",309,2591
968,"TIM-2002-10-16","Indonesian","Indonesian","2002-10-16",309,2225
969,"TIM-2002-11-06","Indonesian","Indonesian","2002-11-06",309,1781
970,"TIM-2002-11-13","Indonesian","Indonesian","2002-11-13",309,2100
971,"TIM-2002-11-26","Indonesian","Indonesian","2002-11-26",309,2083
972,"TIM-2002-12-02","Indonesian","Indonesian","2002-12-02",309,2321
973,"TIM-2002-12-11","Indonesian","Indonesian","2002-12-11",309,""
974,"TIM-2003-01-15","Indonesian","Indonesian","2003-01-15",309,1997
975,"TIM-2003-01-23","Indonesian","Indonesian","2003-01-23",309,2405
976,"TIM-2003-01-31","Indonesian","Indonesian","2003-01-31",309,2655
977,"TIM-2003-02-04","Indonesian","Indonesian","2003-02-04",309,2138
978,"TIM-2003-02-20","Indonesian","Indonesian","2003-02-20",309,2220
979,"TIM-2003-02-26","Indonesian","Indonesian","2003-02-26",309,2686
980,"TIM-2003-03-12-A","Indonesian","Indonesian","2003-03-12",309,2299
981,"TIM-2003-03-12-B","Indonesian","Indonesian","2003-03-12",309,2539
982,"TIM-2003-03-20","Indonesian","Indonesian","2003-03-20",309,1982
983,"TIM-2003-04-03","Indonesian","Indonesian","2003-04-03",309,2318
984,"TIM-2003-04-11","Indonesian","Indonesian","2003-04-11",309,1287
985,"TIM-2003-04-23","Indonesian","Indonesian","2003-04-23",309,""
986,"TIM-2003-05-07","Indonesian","Indonesian","2003-05-07",309,""
987,"TIM-2003-05-15","Indonesian","Indonesian","2003-05-15",309,1300
988,"TIM-2003-05-21","Indonesian","Indonesian","2003-05-21",309,3865
989,"TIM-2003-06-04","Indonesian","Indonesian","2003-06-04",309,2640
990,"TIM-2003-06-11","Indonesian","Indonesian","2003-06-11",309,2647
991,"TIM-2003-06-27","Indonesian","Indonesian","2003-06-27",309,3212
992,"TIM-2003-07-03","Indonesian","Indonesian","2003-07-03",309,3459
993,"TIM-2003-07-09","Indonesian","Indonesian","2003-07-09",309,3599
994,"TIM-2003-07-23","Indonesian","Indonesian","2003-07-23",309,3532
995,"TIM-2003-08-07","Indonesian","Indonesian","2003-08-07",309,2828
996,"TIM-2003-08-19","Indonesian","Indonesian","2003-08-19",309,3192
997,"TIM-2003-08-27","Indonesian","Indonesian","2003-08-27",309,3079
998,"aki_01_10507","Japanese_Miyata","Japanese","1989-03-06",349,2966
999,"aki_02_10610","Japanese_Miyata","Japanese","1989-04-06",349,2454
1000,"aki_03_10704","Japanese_Miyata","Japanese","1989-05-01",349,3174
1001,"aki_04_10823","Japanese_Miyata","Japanese","1989-06-19",349,2588
1002,"aki_05_10920","Japanese_Miyata","Japanese","1989-07-17",349,3647
1003,"aki_06_11000","Japanese_Miyata","Japanese","1989-07-27",349,3271
1004,"aki_07_11129","Japanese_Miyata","Japanese","1989-09-25",349,2048
1005,"aki_08_20005","Japanese_Miyata","Japanese","1989-10-02",349,981
1006,"aki_09_20012","Japanese_Miyata","Japanese","1989-10-09",349,2980
1007,"aki_10_20019","Japanese_Miyata","Japanese","1989-10-16",349,2170
1008,"aki_11_20026","Japanese_Miyata","Japanese","1989-10-23",349,2716
1009,"aki_12_20103","Japanese_Miyata","Japanese","1989-10-30",349,2594
1010,"aki_13_20110","Japanese_Miyata","Japanese","1989-11-06",349,2833
1011,"aki_14_20117","Japanese_Miyata","Japanese","1989-12-13",349,2429
1012,"aki_15_20124","Japanese_Miyata","Japanese","1989-11-20",349,2901
1013,"aki_16_20200","Japanese_Miyata","Japanese","1989-11-27",349,2599
1014,"aki_17_20211","Japanese_Miyata","Japanese","1989-12-08",349,2867
1015,"aki_18_20214","Japanese_Miyata","Japanese","1989-12-11",349,3609
1016,"aki_19_20222","Japanese_Miyata","Japanese","1989-12-18",349,3609
1017,"aki_20_20300","Japanese_Miyata","Japanese","1989-12-27",349,2564
1018,"aki_21_20304","Japanese_Miyata","Japanese","1989-12-31",349,2745
1019,"aki_22_20312","Japanese_Miyata","Japanese","1990-01-08",349,1076
1020,"aki_23_20318","Japanese_Miyata","Japanese","1990-01-17",349,""
1021,"aki_24_20326","Japanese_Miyata","Japanese","1990-01-22",349,1789
1022,"aki_25_20404","Japanese_Miyata","Japanese","1990-01-31",349,1711
1023,"aki_26_20409","Japanese_Miyata","Japanese","1990-02-05",349,2186
1024,"aki_27_20418","Japanese_Miyata","Japanese","1990-02-14",349,2238
1025,"aki_28_20429","Japanese_Miyata","Japanese","1990-02-25",349,3542
1026,"aki_29_20506","Japanese_Miyata","Japanese","1990-03-05",349,1906
1027,"aki_30_20513","Japanese_Miyata","Japanese","1990-03-12",349,3008
1028,"aki_31_20520","Japanese_Miyata","Japanese","1990-03-19",349,2526
1029,"aki_32_20615","Japanese_Miyata","Japanese","1990-04-11",349,3249
1030,"aki_33_20622","Japanese_Miyata","Japanese","1990-04-18",349,2439
1031,"aki_34_20629","Japanese_Miyata","Japanese","1990-04-25",349,993
1032,"aki_35_20705","Japanese_Miyata","Japanese","1990-05-02",349,1979
1033,"aki_36_20712","Japanese_Miyata","Japanese","1990-05-09",349,2721
1034,"aki_37_20719","Japanese_Miyata","Japanese","1990-05-16",349,3001
1035,"aki_38_20726","Japanese_Miyata","Japanese","1990-05-23",349,3053
1036,"aki_39_20803","Japanese_Miyata","Japanese","1990-05-30",349,1361
1037,"aki_40_20811","Japanese_Miyata","Japanese","1990-06-06",349,2309
1038,"aki_41_20817","Japanese_Miyata","Japanese","1990-06-13",349,1292
1039,"aki_42_20824","Japanese_Miyata","Japanese","1990-06-20",349,1353
1040,"aki_43_20900","Japanese_Miyata","Japanese","1990-06-27",349,2508
1041,"aki_44_20907","Japanese_Miyata","Japanese","1990-07-04",349,2634
1042,"aki_45_20914","Japanese_Miyata","Japanese","1990-07-11",349,3337
1043,"aki_46_20924","Japanese_Miyata","Japanese","1990-07-21",349,2081
1044,"aki_47_20929","Japanese_Miyata","Japanese","1990-07-26",349,1784
1045,"aki_48_21007","Japanese_Miyata","Japanese","1990-08-03",349,1951
1046,"aki_49_21012","Japanese_Miyata","Japanese","1990-08-08",349,2448
1047,"aki_50_21020","Japanese_Miyata","Japanese","1990-08-06",349,2277
1048,"aki_51_21028","Japanese_Miyata","Japanese","1990-08-24",349,1490
1049,"aki_52_21100","Japanese_Miyata","Japanese","1990-08-27",349,2134
1050,"aki_53_21109","Japanese_Miyata","Japanese","1990-09-05",349,1894
1051,"aki_54_21116","Japanese_Miyata","Japanese","1990-09-12",349,1691
1052,"aki_55_21125","Japanese_Miyata","Japanese","1990-09-21",349,2191
1053,"aki_56_30000","Japanese_Miyata","Japanese","1990-09-27",349,2045
1054,"ryo_10303","Japanese_Miyata","Japanese","1986-11-17",357,2146
1055,"ryo_10306","Japanese_Miyata","Japanese","1986-11-20",357,2345
1056,"ryo_10320","Japanese_Miyata","Japanese","1986-12-04",357,1619
1057,"ryo_10327","Japanese_Miyata","Japanese","1986-12-11",357,1905
1058,"ryo_10516","Japanese_Miyata","Japanese","1987-01-30",357,2045
1059,"ryo_10522","Japanese_Miyata","Japanese","1987-02-05",357,1867
1060,"ryo_10605","Japanese_Miyata","Japanese","1987-02-19",357,1866
1061,"ryo_10613","Japanese_Miyata","Japanese","1987-02-27",357,""
1062,"ryo_10619","Japanese_Miyata","Japanese","1987-03-05",357,2097
1063,"ryo_10626","Japanese_Miyata","Japanese","1987-03-12",357,646
1064,"ryo_10712","Japanese_Miyata","Japanese","1987-03-26",357,1393
1065,"ryo_10721","Japanese_Miyata","Japanese","1987-04-04",357,1931
1066,"ryo_10731","Japanese_Miyata","Japanese","1987-04-14",357,2009
1067,"ryo_10809","Japanese_Miyata","Japanese","1987-04-23",357,2840
1068,"ryo_10817","Japanese_Miyata","Japanese","1987-05-01",357,1638
1069,"ryo_10824","Japanese_Miyata","Japanese","1987-05-08",357,2125
1070,"ryo_10901","Japanese_Miyata","Japanese","1987-05-15",357,1658
1071,"ryo_10908","Japanese_Miyata","Japanese","1987-05-22",357,2392
1072,"ryo_10915","Japanese_Miyata","Japanese","1987-05-29",357,1845
1073,"ryo_10922","Japanese_Miyata","Japanese","1987-06-05",357,1971
1074,"ryo_11005","Japanese_Miyata","Japanese","1987-06-19",357,2516
1075,"ryo_11012","Japanese_Miyata","Japanese","1987-06-26",357,2461
1076,"ryo_11019","Japanese_Miyata","Japanese","1987-07-03",357,3236
1077,"ryo_11026","Japanese_Miyata","Japanese","1987-07-10",357,1656
1078,"ryo_11030","Japanese_Miyata","Japanese","1987-07-14",357,2337
1079,"ryo_11109","Japanese_Miyata","Japanese","1987-07-23",357,2295
1080,"ryo_11118","Japanese_Miyata","Japanese","1987-08-01",357,1942
1081,"ryo_11128","Japanese_Miyata","Japanese","1987-08-11",357,2394
1082,"ryo_20008","Japanese_Miyata","Japanese","1987-08-22",357,1900
1083,"ryo_20015","Japanese_Miyata","Japanese","1987-08-29",357,1957
1084,"ryo_20025","Japanese_Miyata","Japanese","1987-09-08",357,3439
1085,"ryo_20028","Japanese_Miyata","Japanese","1987-09-11",357,2329
1086,"ryo_20104","Japanese_Miyata","Japanese","1987-09-18",357,1906
1087,"ryo_20111","Japanese_Miyata","Japanese","1987-09-25",357,1905
1088,"ryo_20118","Japanese_Miyata","Japanese","1987-10-02",357,1988
1089,"ryo_20125","Japanese_Miyata","Japanese","1987-10-19",357,2725
1090,"ryo_20209","Japanese_Miyata","Japanese","1987-10-23",357,2622
1091,"ryo_20216","Japanese_Miyata","Japanese","1987-10-30",357,2383
1092,"ryo_20223","Japanese_Miyata","Japanese","1987-11-06",357,3113
1093,"ryo_20229","Japanese_Miyata","Japanese","1987-11-11",357,2826
1094,"ryo_20306","Japanese_Miyata","Japanese","1987-11-17",357,2088
1095,"ryo_20317","Japanese_Miyata","Japanese","1987-12-01",357,2945
1096,"ryo_20320","Japanese_Miyata","Japanese","1987-12-04",357,2440
1097,"ryo_20327","Japanese_Miyata","Japanese","1987-12-11",357,1885
1098,"ryo_20404","Japanese_Miyata","Japanese","1987-12-18",357,2359
1099,"ryo_20411","Japanese_Miyata","Japanese","1987-12-25",357,2266
1100,"ryo_20422","Japanese_Miyata","Japanese","1988-01-05",357,2003
1101,"ryo_20425","Japanese_Miyata","Japanese","1988-01-08",357,2861
